Feature	MeanAbsSHAP	model
ECFP_107	0.0003314307174767	LogReg
ECFP_262	0.0003313917876358	RF
ECFP_160	0.0003312593008842	RF
ECFP_258	0.0003312094800155	RF
ECFP_591	0.0003305029	XGB
ECFP_466	0.0003300625208713	RF
ECFP_921	0.0003293930411177	RF
ECFP_558	0.0003293782054925	RF
ECFP_817	0.00032902902	XGB
ECFP_800	0.0003288632550539	RF
ECFP_437	0.0003282682799708	RF
ECFP_592	0.0003278671021503	RF
ECFP_564	0.00032734518813	RF
ECFP_413	0.0003256683143155	RF
ECFP_594	0.0003247152134172	RF
ECFP_439	0.0003247011125674	RF
ECFP_727	0.0003239637353355	RF
ECFP_750	0.0003235473367912	RF
ECFP_213	0.0003226099914716	RF
ECFP_116	0.0003225566340888	RF
ECFP_374	0.0003222238563053	RF
ECFP_894	0.0003219390621447	RF
ECFP_808	0.0003217494756789	RF
ECFP_397	0.0003217392203114	RF
ECFP_196	0.0003200576762487	RF
ECFP_676	0.0003190253710747	RF
ECFP_399	0.0003189659737091	RF
ECFP_674	0.0003188900472182	RF
ECFP_863	0.0003183719953815	RF
ECFP_742	0.0003173310622358	RF
ECFP_997	0.0003154313707896	RF
ECFP_495	0.0003152087899822	RF
ECFP_889	0.0003148548030663	RF
ECFP_768	0.0003140159262416	RF
ECFP_54	0.0003132337448398	RF
ECFP_1000	0.0003127800112399	RF
ECFP_208	0.0003125603408629	RF
ECFP_377	0.00031213413	XGB
ECFP_925	0.0003115813776221	RF
ECFP_20	0.0003115119151484	RF
ECFP_53	0.0003111217180765	RF
ECFP_370	0.0003107642948887	RF
ECFP_948	0.0003105777117046	RF
ECFP_309	0.0003105593610703	RF
ECFP_818	0.00030935483	XGB
ECFP_653	0.0003090917555374	RF
ECFP_11	0.0003086076117607	RF
ECFP_217	0.0003080413544607	RF
ECFP_612	0.0003075577125718	RF
ECFP_969	0.000307452552994	RF
ECFP_982	0.0003073998325621	RF
ECFP_430	0.0003070161946314	RF
ECFP_319	0.0003064719791821	RF
ECFP_748	0.0003056254760303	RF
ECFP_938	0.0003054544704838	RF
ECFP_988	0.0003053494991641	RF
ECFP_604	0.0003046609389318	RF
ECFP_869	0.0003042924	XGB
ECFP_236	0.000303513264212	RF
ECFP_858	0.00030238154056	RF
ECFP_999	0.00030229718	XGB
ECFP_687	0.0003019168473226	RF
ECFP_738	0.0003014649148247	RF
ECFP_832	0.0003013528121655	RF
ECFP_62	0.0003013113191112	RF
ECFP_187	0.0003012517419763	RF
ECFP_522	0.0003011818	XGB
ECFP_929	0.0003006684473829	RF
ECFP_697	0.0003006571955701	RF
ECFP_771	0.0002996224359268	RF
ECFP_839	0.0002994541113029	RF
ECFP_760	0.00029939035	XGB
ECFP_329	0.0002981807	XGB
ECFP_649	0.000298133493703	RF
ECFP_653	0.0002975084	XGB
ECFP_532	0.0002975023732495	RF
ECFP_790	0.0002968701202037	RF
ECFP_88	0.000296522	XGB
ECFP_146	0.0002962148713718	RF
ECFP_498	0.0002959032009713	RF
ECFP_817	0.0002929273103696	RF
ECFP_490	0.0002921246415496	RF
ECFP_224	0.0002919417387469	RF
ECFP_799	0.0002910969207446	RF
ECFP_432	0.0002908063916104	RF
ECFP_743	0.0002905652896026	RF
ECFP_31	0.0002901154855702	RF
ECFP_478	0.0002894855245728	RF
ECFP_448	0.0002893874233844	RF
ECFP_987	0.0002892655313213	RF
ECFP_391	0.000289206154408	RF
ECFP_524	0.0002890789737921	RF
ECFP_242	0.000289015002759	RF
ECFP_895	0.0002886460447321	RF
ECFP_240	0.000288422024705	RF
ECFP_93	0.0002883555572253	RF
ECFP_995	0.0002879848387208	RF
ECFP_446	0.0002875793850205	RF
ECFP_285	0.0002874105806385	RF
ECFP_22	0.0002862097814312	RF
ECFP_792	0.0002854167520663	RF
ECFP_199	0.0002853172869056	RF
ECFP_662	0.0002840988809788	RF
ECFP_126	0.0002840160612323	RF
ECFP_597	0.0002833344802765	RF
ECFP_755	0.0002828601919001	RF
ECFP_599	0.0002817242206073	RF
ECFP_882	0.0002813704703123	RF
ECFP_418	0.0002812654477956	LogReg
ECFP_401	0.0002812199835287	RF
ECFP_911	0.000280583360147	RF
ECFP_3	0.0002804681081737	RF
ECFP_964	0.0002800030748778	LogReg
ECFP_813	0.0002796379438532	RF
ECFP_938	0.00027948184	XGB
ECFP_834	0.0002794209598683	RF
ECFP_329	0.0002792035927701	RF
ECFP_909	0.0002788695475752	RF
ECFP_760	0.0002784941872891	RF
ECFP_377	0.0002782845464429	RF
ECFP_234	0.000277991378382	RF
ECFP_731	0.0002770181158551	RF
ECFP_571	0.0002769550112104	RF
ECFP_782	0.0002765323443586	RF
ECFP_679	0.0002758747979233	RF
ECFP_936	0.0002758697891622	RF
ECFP_512	0.0002757665677384	RF
ECFP_525	0.0002757641762483	RF
ECFP_815	0.0002755432910001	RF
ECFP_805	0.0002750657435753	RF
ECFP_864	0.0002746954278138	RF
ECFP_321	0.0002743122191201	RF
ECFP_565	0.0002725133467092	RF
ECFP_61	0.0002724985809796	RF
ECFP_396	0.0002718189	XGB
ECFP_905	0.000269288709159	RF
ECFP_251	0.0002687826285491	RF
ECFP_537	0.0002675448847433	RF
ECFP_953	0.000267362496431	RF
ECFP_630	0.0002665393668511	RF
ECFP_18	0.000266494132979	RF
ECFP_87	0.0002658312533497	RF
ECFP_568	0.0002655062480603	RF
ECFP_81	0.0002652393517516	RF
ECFP_74	0.0002650367342214	RF
ECFP_85	0.0002641639568264	RF
ECFP_412	0.000264156343108	RF
ECFP_554	0.000264152491947	RF
ECFP_352	0.0002637417645583	RF
ECFP_315	0.0002627086735789	RF
ECFP_994	0.0002627024317828	RF
ECFP_591	0.0002612812920338	RF
ECFP_616	0.00026105967	XGB
ECFP_850	0.0002607381843141	RF
ECFP_636	0.0002605530867126	RF
ECFP_359	0.0002597970486248	RF
ECFP_104	0.0002593628296486	RF
ECFP_334	0.00025929627	XGB
ECFP_1021	0.0002587315045031	RF
ECFP_351	0.0002584360684939	RF
ECFP_547	0.0002579273335994	RF
ECFP_265	0.0002565163498065	RF
ECFP_277	0.000256461252402	RF
ECFP_369	0.00025600704	XGB
ECFP_143	0.0002558521969301	RF
ECFP_539	0.0002550287368777	RF
ECFP_733	0.000254747	XGB
ECFP_720	0.00025353418	XGB
ECFP_856	0.0002533868883689	RF
ECFP_48	0.0002530442260528	RF
ECFP_729	0.0002525522331399	RF
ECFP_706	0.0002524167458197	RF
ECFP_664	0.0002522947824991	RF
ECFP_556	0.0002520694036897	RF
ECFP_647	0.0002519344813157	RF
ECFP_198	0.0002513680801369	RF
ECFP_620	0.0002505488917031	RF
ECFP_515	0.0002504056178181	RF
ECFP_603	0.0002500374150451	RF
ECFP_819	0.0002499897868713	RF
ECFP_773	0.0002499625741678	RF
ECFP_521	0.0002497642395675	RF
ECFP_425	0.0002491831270027	RF
ECFP_643	0.0002486993314343	RF
ECFP_734	0.0002485470436436	RF
ECFP_485	0.0002476876266843	RF
ECFP_254	0.0002468831426909	RF
ECFP_441	0.0002467349429325	RF
ECFP_205	0.0002448275103953	RF
ECFP_6	0.000243874606559	RF
ECFP_886	0.0002434905403314	RF
ECFP_317	0.0002431349661358	RF
ECFP_339	0.0002427978353683	RF
ECFP_705	0.0002426785462585	RF
ECFP_145	0.0002422778352159	RF
ECFP_51	0.0002414219591447	RF
ECFP_931	0.000241390612774	RF
ECFP_530	0.0002411344552712	RF
ECFP_40	0.0002410938150088	RF
ECFP_522	0.0002409157806042	RF
ECFP_658	0.0002399458804654	RF
ECFP_56	0.0002390591927516	RF
ECFP_320	0.000238818751966	RF
ECFP_243	0.000238430178589	RF
ECFP_487	0.0002383549381122	RF
ECFP_68	0.0002373292128359	RF
ECFP_122	0.0002371376524059	RF
ECFP_190	0.000237058612883	RF
ECFP_723	0.0002366996432627	RF
ECFP_239	0.0002353937782025	RF
ECFP_983	0.0002351525122877	RF
ECFP_627	0.0002349646185658	RF
ECFP_415	0.0002343225284461	RF
ECFP_277	0.00023420015	XGB
ECFP_181	0.0002337165913103	RF
ECFP_404	0.00023205036	XGB
ECFP_149	0.0002313265184728	RF
ECFP_996	0.0002312462334748	RF
ECFP_436	0.0002312431283089	RF
ECFP_8	0.0002305132581056	RF
ECFP_323	0.0002299438870171	RF
ECFP_95	0.00022961463	XGB
ECFP_124	0.0002292677517294	RF
ECFP_65	0.0002291250963526	RF
ECFP_962	0.0002288404781918	RF
ECFP_818	0.0002286331626158	RF
ECFP_82	0.0002283730404152	RF
ECFP_710	0.0002283650356551	RF
ECFP_21	0.0002282612404337	RF
ECFP_642	0.00022814104	XGB
ECFP_758	0.0002280778785033	RF
ECFP_576	0.000227635423985	RF
ECFP_115	0.0002273225705893	RF
ECFP_481	0.0002273105831178	RF
ECFP_166	0.0002265483512592	RF
ECFP_778	0.0002265205326708	RF
ECFP_157	0.0002264497323259	RF
ECFP_605	0.0002264441136849	RF
ECFP_672	0.0002263953847395	RF
ECFP_609	0.0002252564251279	RF
ECFP_108	0.0002248422778045	RF
ECFP_123	0.0002241216214026	RF
ECFP_69	0.000224114349382	RF
ECFP_1008	0.000224017958727	RF
ECFP_70	0.0002234640667739	RF
ECFP_299	0.0002232683649646	RF
ECFP_682	0.0002226671380439	RF
ECFP_590	0.0002226564558162	RF
ECFP_585	0.0002223507129576	RF
ECFP_353	0.0002212583574099	RF
ECFP_270	0.000219408633966	RF
ECFP_388	0.000218505498545	RF
ECFP_169	0.0002176951589373	RF
ECFP_59	0.0002174362348261	RF
ECFP_326	0.0002172925860837	RF
ECFP_796	0.0002155407115069	RF
ECFP_127	0.0002152335463706	RF
ECFP_683	0.0002150119497634	RF
ECFP_150	0.0002149906652068	RF
ECFP_305	0.0002144359644244	RF
ECFP_916	0.0002141665326986	RF
ECFP_203	0.0002130488415131	RF
ECFP_382	0.0002126972159231	RF
ECFP_851	0.0002105097078067	RF
ECFP_879	0.0002102531361277	RF
ECFP_401	0.0002101978	XGB
ECFP_779	0.0002100206602187	RF
ECFP_387	0.00020996077	XGB
ECFP_287	0.0002090476249179	RF
ECFP_629	0.0002089272005086	RF
ECFP_306	0.0002084181461817	RF
ECFP_455	0.0002080242745657	RF
ECFP_749	0.0002077907818291	RF
ECFP_434	0.0002076357359981	RF
ECFP_824	0.0002075807028389	RF
ECFP_447	0.0002060365115892	RF
ECFP_732	0.000205367760986	RF
ECFP_957	0.0002049452083284	RF
ECFP_89	0.0002034757948965	RF
ECFP_777	0.0002032189691858	RF
ECFP_379	0.0002030643160992	RF
ECFP_860	0.000202716695701	RF
ECFP_290	0.0002019708420206	RF
ECFP_803	0.00020143758	XGB
ECFP_1002	0.0002010127568892	RF
ECFP_259	0.0002001996408051	RF
ECFP_303	0.000199793393557	RF
ECFP_269	0.0001993959675008	RF
ECFP_1009	0.0001991615646719	RF
ECFP_615	0.00019893008955	RF
ECFP_135	0.0001987545322686	RF
ECFP_781	0.0001985379749738	RF
ECFP_835	0.0001983027029752	RF
ECFP_158	0.00019781422076	RF
ECFP_261	0.000197676090422	RF
ECFP_840	0.0001966581416028	RF
ECFP_836	0.0001965322480161	RF
ECFP_626	0.0001962074265241	RF
ECFP_424	0.0001955329613765	RF
ECFP_142	0.0001947624970028	RF
ECFP_642	0.0001944604066052	RF
ECFP_950	0.0001938772921661	RF
ECFP_331	0.0001932115867302	RF
ECFP_111	0.0001930746465506	RF
ECFP_372	0.0001920181336261	RF
ECFP_862	0.0001913248457253	RF
ECFP_476	0.0001912006221106	RF
ECFP_536	0.0001910714609315	RF
ECFP_722	0.000190668745061	RF
ECFP_873	0.00019017623	XGB
ECFP_660	0.000190096638156	RF
ECFP_1014	0.0001900703365561	RF
ECFP_563	0.0001900089243562	RF
ECFP_872	0.0001899739999325	RF
ECFP_76	0.0001893429479028	RF
ECFP_328	0.0001888779253906	RF
ECFP_282	0.0001887052914899	RF
ECFP_260	0.0001875531724714	RF
ECFP_1010	0.0001871881273114	RF
ECFP_180	0.0001869749088807	RF
ECFP_162	0.0001866086878894	RF
ECFP_637	0.0001864676791803	RF
ECFP_868	0.0001860206922411	RF
ECFP_884	0.0001850259	XGB
ECFP_155	0.0001847486078837	RF
ECFP_245	0.0001834525310744	RF
ECFP_120	0.0001829218083007	RF
ECFP_716	0.0001822619075361	RF
ECFP_744	0.0001821217617778	RF
ECFP_273	0.0001815810130312	RF
ECFP_633	0.0001814807771301	RF
ECFP_252	0.0001808585199282	RF
ECFP_340	0.0001806149055827	RF
ECFP_153	0.0001801219648372	RF
ECFP_870	0.0001799188996272	RF
ECFP_783	0.0001798437232027	RF
ECFP_129	0.0001791696586946	RF
ECFP_58	0.0001787238015339	RF
ECFP_765	0.000178099255041	RF
ECFP_423	0.0001780895556882	RF
ECFP_942	0.0001780137216435	RF
ECFP_602	0.0001779415724122	RF
ECFP_337	0.000177673276381	RF
ECFP_510	0.0001774363940077	RF
ECFP_497	0.0001774282252299	RF
ECFP_373	0.0001767326007282	RF
ECFP_400	0.0001767169173312	RF
ECFP_403	0.0001765470910391	RF
ECFP_1020	0.0001763608108263	RF
ECFP_873	0.0001755520816725	RF
ECFP_596	0.0001753966376187	RF
ECFP_312	0.0001744777684771	RF
ECFP_582	0.0001744063372496	RF
ECFP_483	0.0001743182396112	RF
ECFP_88	0.0001740226304154	RF
ECFP_57	0.0001739004678862	RF
ECFP_608	0.0001721957110321	RF
ECFP_542	0.0001715008075234	RF
ECFP_566	0.000170290791793	RF
ECFP_1023	0.0001695930892389	RF
ECFP_903	0.0001692243120117	RF
ECFP_257	0.0001678928190419	RF
ECFP_279	0.0001672887207531	RF
ECFP_399	0.0001672031	XGB
ECFP_812	0.0001670934055239	RF
ECFP_570	0.0001666672926855	RF
ECFP_934	0.0001664572609707	RF
ECFP_113	0.0001662447684686	RF
ECFP_38	0.0001659457175368	RF
ECFP_668	0.0001657268849065	RF
ECFP_332	0.0001653977458701	RF
ECFP_28	0.0001650127250709	RF
ECFP_99	0.0001647832960026	RF
ECFP_475	0.0001644740849648	RF
ECFP_899	0.0001640434830576	RF
ECFP_63	0.0001635940727338	RF
ECFP_717	0.00016315656716	RF
ECFP_248	0.0001625001723749	RF
ECFP_965	0.0001622046010354	RF
ECFP_1005	0.0001619981018761	RF
ECFP_939	0.0001606899	XGB
ECFP_618	0.0001606528672826	RF
ECFP_846	0.0001602312909315	RF
ECFP_278	0.0001595932119945	RF
ECFP_762	0.0001593759760316	RF
ECFP_655	0.0001593500689419	RF
ECFP_410	0.0001582506750956	RF
ECFP_907	0.0001578751344178	RF
ECFP_238	0.0001572987238671	RF
ECFP_826	0.000157101997428	RF
ECFP_906	0.0001565986981027	RF
ECFP_516	0.0001563706848725	RF
ECFP_272	0.00015600074512	RF
ECFP_505	0.0001556223918404	RF
ECFP_569	0.0001553817414189	RF
ECFP_513	0.0001545806267805	RF
ECFP_719	0.0001539888694986	RF
ECFP_865	0.0001539607262535	RF
ECFP_523	0.0001526701128524	RF
ECFP_1003	0.0001523729639687	RF
ECFP_811	0.0001522758047295	RF
ECFP_132	0.0001520967731813	RF
ECFP_1018	0.0001517677809258	RF
ECFP_344	0.0001511219057825	RF
ECFP_330	0.0001505863718543	RF
ECFP_176	0.0001503184129171	RF
ECFP_137	0.0001499713115643	RF
ECFP_789	0.0001497889917264	RF
ECFP_83	0.0001494824577688	RF
ECFP_402	0.0001492608549132	RF
ECFP_405	0.000148884475646	RF
ECFP_50	0.0001483990652393	RF
ECFP_791	0.0001480963627898	RF
ECFP_30	0.0001477817991976	RF
ECFP_892	0.0001477421442322	RF
ECFP_538	0.0001469649758067	RF
ECFP_43	0.0001468305712627	RF
ECFP_616	0.000146695610467	RF
ECFP_95	0.000146637387948	RF
ECFP_264	0.0001464634107885	RF
ECFP_228	0.00014644416	XGB
ECFP_828	0.0001463721617816	RF
ECFP_635	0.000145129991874	RF
ECFP_334	0.0001451103545805	RF
ECFP_29	0.0001450263924995	RF
ECFP_804	0.00014392735613	RF
ECFP_241	0.000143893812446	RF
ECFP_598	0.0001434530792727	RF
ECFP_685	0.0001431608395282	RF
ECFP_358	0.0001423552714669	RF
ECFP_457	0.0001423427634475	RF
ECFP_499	0.0001420230633895	RF
ECFP_696	0.0001419092459094	RF
ECFP_164	0.0001418131244739	RF
ECFP_35	0.0001409270437731	RF
ECFP_496	0.0001394739990728	RF
ECFP_1016	0.0001386057455946	RF
ECFP_871	0.0001383363094028	RF
ECFP_335	0.0001372698820268	RF
ECFP_1013	0.000137071505523	RF
ECFP_177	0.0001368756560158	RF
ECFP_572	0.0001362361329777	RF
ECFP_877	0.0001355755946626	RF
ECFP_648	0.0001355619738078	RF
ECFP_103	0.0001349411882904	RF
ECFP_98	0.0001348012778886	RF
ECFP_467	0.0001347351273971	RF
ECFP_440	0.0001344400368398	RF
ECFP_690	0.000134337476575	RF
ECFP_438	0.0001342054187416	RF
ECFP_211	0.0001339117176547	RF
ECFP_678	0.0001332484868986	RF
ECFP_756	0.0001331705746717	RF
ECFP_803	0.0001330971663974	RF
ECFP_209	0.0001324878836892	RF
ECFP_427	0.0001323208560707	RF
ECFP_293	0.0001321428214045	RF
ECFP_686	0.0001294661796969	RF
ECFP_313	0.0001291870652029	RF
ECFP_595	0.0001291429049219	RF
ECFP_945	0.0001290737116419	RF
ECFP_968	0.0001287585596075	RF
ECFP_469	0.000128651447078	RF
ECFP_810	0.0001275317438632	RF
ECFP_631	0.0001272504682454	RF
ECFP_869	0.0001238858743346	RF
ECFP_16	0.0001235517342516	RF
ECFP_404	0.0001231326926702	RF
ECFP_395	0.0001230530633103	RF
ECFP_847	0.0001228510785423	RF
ECFP_821	0.0001227597796518	RF
ECFP_746	0.0001224675015964	RF
ECFP_232	0.0001214397466863	RF
ECFP_844	0.000121289477068	RF
ECFP_247	0.0001211802498277	RF
ECFP_644	0.0001203553752999	RF
ECFP_514	0.0001202625774813	RF
ECFP_508	0.0001199724534309	RF
ECFP_396	0.0001187869813374	RF
ECFP_663	0.0001176137307351	RF
ECFP_223	0.0001151039552014	RF
ECFP_244	0.0001149219604381	RF
ECFP_44	0.0001145036039524	RF
ECFP_291	0.0001140338161284	RF
ECFP_276	0.0001137828400481	RF
ECFP_733	0.0001123787843312	RF
ECFP_363	0.0001121860315572	RF
ECFP_712	0.0001113272071249	RF
ECFP_617	0.0001112334520183	RF
ECFP_25	0.0001110217733266	RF
ECFP_60	0.0001102797452483	RF
ECFP_681	0.0001099511434074	RF
ECFP_735	0.0001092632037554	RF
ECFP_66	0.0001089474558245	RF
ECFP_518	0.0001075599480375	RF
ECFP_688	0.0001074531054476	RF
ECFP_614	0.0001070589525002	RF
ECFP_296	0.0001055585659231	RF
ECFP_910	0.0001053288104587	RF
ECFP_930	0.000105005157329	RF
ECFP_468	0.0001042598626238	RF
ECFP_462	0.0001042071791126	RF
ECFP_654	0.0001035266414759	RF
ECFP_156	0.0001031149482699	RF
ECFP_431	0.0001012634327005	RF
ECFP_286	0.0001011833251383	RF
ECFP_788	0.0001010889737478	RF
ECFP_645	0.0001007186661926	RF
ECFP_1007	0.0001006834864785	RF
ECFP_876	0.0001006555680161	RF
ECFP_1015	0.0001006457492142	RF
ECFP_611	9.921045694809662e-05	RF
ECFP_527	9.816464240679224e-05	RF
ECFP_472	9.79647670270262e-05	RF
ECFP_27	9.708900192843536e-05	RF
ECFP_101	9.661841424222616e-05	RF
ECFP_990	9.577735609771916e-05	RF
ECFP_964	9.505150449924732e-05	RF
ECFP_959	9.493292408178778e-05	RF
ECFP_172	9.482132840473562e-05	RF
ECFP_924	9.368090461033194e-05	RF
ECFP_702	9.315876580782452e-05	RF
ECFP_107	9.280902408803484e-05	RF
ECFP_977	9.123862953271998e-05	RF
ECFP_380	9.07808983453754e-05	RF
ECFP_972	8.996378659080965e-05	RF
ECFP_943	8.910248217703665e-05	RF
ECFP_880	8.710113789953704e-05	RF
ECFP_1022	8.656260504862721e-05	RF
ECFP_1001	8.61017632957899e-05	RF
ECFP_39	8.578791883178644e-05	RF
ECFP_418	8.532005006334207e-05	RF
ECFP_793	8.519711573731291e-05	RF
ECFP_347	8.464982371902289e-05	RF
ECFP_161	8.376410002019751e-05	RF
ECFP_170	8.216081231446267e-05	RF
ECFP_477	8.012326953737302e-05	LogReg
ECFP_666	7.897753786050329e-05	RF
ECFP_797	7.845904456963767e-05	RF
ECFP_443	7.836937065809336e-05	RF
ECFP_163	7.761814485913958e-05	RF
ECFP_766	7.684971021386512e-05	RF
ECFP_183	7.673966180262709e-05	RF
ECFP_574	7.640208844687295e-05	RF
ECFP_215	7.497943542562821e-05	RF
ECFP_774	7.37093603112267e-05	RF
ECFP_148	7.196944008549877e-05	RF
ECFP_17	7.109349375743497e-05	RF
ECFP_634	6.611269621825181e-05	RF
ECFP_178	6.503037261939471e-05	RF
ECFP_230	6.381616923881158e-05	RF
ECFP_459	6.121308512909792e-05	RF
ECFP_167	6.114935164770442e-05	RF
ECFP_901	5.703464416353627e-05	RF
ECFP_866	4.920813660176193e-05	RF
ECFP_477	2.9774818779477053e-05	RF
ECFP_991	0.0	XGB
ECFP_990	0.0	XGB
ECFP_987	0.0	XGB
ECFP_847	0.0	XGB
ECFP_983	0.0	XGB
ECFP_985	0.0	XGB
ECFP_850	0.0	XGB
ECFP_822	0.0	XGB
ECFP_977	0.0	XGB
ECFP_972	0.0	XGB
ECFP_968	0.0	XGB
ECFP_851	0.0	XGB
ECFP_821	0.0	XGB
ECFP_773	0.0	XGB
ECFP_874	0.0	XGB
ECFP_995	0.0	XGB
ECFP_766	0.0	XGB
ECFP_828	0.0	XGB
ECFP_1022	0.0	XGB
ECFP_1021	0.0	XGB
ECFP_1020	0.0	XGB
ECFP_836	0.0	XGB
ECFP_1018	0.0	XGB
ECFP_756	0.0	XGB
ECFP_1016	0.0	XGB
ECFP_757	0.0	XGB
ECFP_1015	0.0	XGB
ECFP_1013	0.0	XGB
ECFP_839	0.0	XGB
ECFP_1009	0.0	XGB
ECFP_1008	0.0	XGB
ECFP_1007	0.0	XGB
ECFP_762	0.0	XGB
ECFP_1005	0.0	XGB
ECFP_826	0.0	XGB
ECFP_963	0.0	XGB
ECFP_824	0.0	XGB
ECFP_844	0.0	XGB
ECFP_1002	0.0	XGB
ECFP_1001	0.0	XGB
ECFP_1000	0.0	XGB
ECFP_997	0.0	XGB
ECFP_964	0.0	XGB
ECFP_854	0.0	XGB
ECFP_962	0.0	XGB
ECFP_811	0.0	XGB
ECFP_899	0.0	XGB
ECFP_895	0.0	XGB
ECFP_894	0.0	XGB
ECFP_861	0.0	XGB
ECFP_788	0.0	XGB
ECFP_862	0.0	XGB
ECFP_892	0.0	XGB
ECFP_865	0.0	XGB
ECFP_813	0.0	XGB
ECFP_812	0.0	XGB
ECFP_793	0.0	XGB
ECFP_810	0.0	XGB
ECFP_901	0.0	XGB
ECFP_866	0.0	XGB
ECFP_868	0.0	XGB
ECFP_796	0.0	XGB
ECFP_797	0.0	XGB
ECFP_870	0.0	XGB
ECFP_805	0.0	XGB
ECFP_871	0.0	XGB
ECFP_880	0.0	XGB
ECFP_800	0.0	XGB
ECFP_877	0.0	XGB
ECFP_876	0.0	XGB
ECFP_900	0.0	XGB
ECFP_902	0.0	XGB
ECFP_774	0.0	XGB
ECFP_856	0.0	XGB
ECFP_775	0.0	XGB
ECFP_959	0.0	XGB
ECFP_957	0.0	XGB
ECFP_952	0.0	XGB
ECFP_951	0.0	XGB
ECFP_948	0.0	XGB
ECFP_945	0.0	XGB
ECFP_943	0.0	XGB
ECFP_934	0.0	XGB
ECFP_778	0.0	XGB
ECFP_930	0.0	XGB
ECFP_929	0.0	XGB
ECFP_903	0.0	XGB
ECFP_925	0.0	XGB
ECFP_924	0.0	XGB
ECFP_921	0.0	XGB
ECFP_920	0.0	XGB
ECFP_916	0.0	XGB
ECFP_910	0.0	XGB
ECFP_859	0.0	XGB
ECFP_781	0.0	XGB
ECFP_907	0.0	XGB
ECFP_906	0.0	XGB
ECFP_905	0.0	XGB
ECFP_789	0.0	XGB
ECFP_223	0.0	XGB
ECFP_746	0.0	XGB
ECFP_313	0.0	XGB
ECFP_50	0.0	XGB
ECFP_326	0.0	XGB
ECFP_54	0.0	XGB
ECFP_56	0.0	XGB
ECFP_57	0.0	XGB
ECFP_58	0.0	XGB
ECFP_321	0.0	XGB
ECFP_60	0.0	XGB
ECFP_63	0.0	XGB
ECFP_65	0.0	XGB
ECFP_69	0.0	XGB
ECFP_70	0.0	XGB
ECFP_315	0.0	XGB
ECFP_73	0.0	XGB
ECFP_76	0.0	XGB
ECFP_44	0.0	XGB
ECFP_81	0.0	XGB
ECFP_85	0.0	XGB
ECFP_89	0.0	XGB
ECFP_98	0.0	XGB
ECFP_306	0.0	XGB
ECFP_99	0.0	XGB
ECFP_101	0.0	XGB
ECFP_303	0.0	XGB
ECFP_103	0.0	XGB
ECFP_107	0.0	XGB
ECFP_108	0.0	XGB
ECFP_111	0.0	XGB
ECFP_120	0.0	XGB
ECFP_122	0.0	XGB
ECFP_328	0.0	XGB
ECFP_330	0.0	XGB
ECFP_744	0.0	XGB
ECFP_25	0.0	XGB
ECFP_379	0.0	XGB
ECFP_375	0.0	XGB
ECFP_373	0.0	XGB
ECFP_372	0.0	XGB
ECFP_370	0.0	XGB
ECFP_363	0.0	XGB
ECFP_358	0.0	XGB
ECFP_6	0.0	XGB
ECFP_16	0.0	XGB
ECFP_353	0.0	XGB
ECFP_17	0.0	XGB
ECFP_351	0.0	XGB
ECFP_18	0.0	XGB
ECFP_22	0.0	XGB
ECFP_347	0.0	XGB
ECFP_331	0.0	XGB
ECFP_346	0.0	XGB
ECFP_28	0.0	XGB
ECFP_344	0.0	XGB
ECFP_29	0.0	XGB
ECFP_31	0.0	XGB
ECFP_35	0.0	XGB
ECFP_340	0.0	XGB
ECFP_339	0.0	XGB
ECFP_38	0.0	XGB
ECFP_337	0.0	XGB
ECFP_39	0.0	XGB
ECFP_40	0.0	XGB
ECFP_43	0.0	XGB
ECFP_332	0.0	XGB
ECFP_296	0.0	XGB
ECFP_127	0.0	XGB
ECFP_129	0.0	XGB
ECFP_244	0.0	XGB
ECFP_178	0.0	XGB
ECFP_257	0.0	XGB
ECFP_180	0.0	XGB
ECFP_183	0.0	XGB
ECFP_254	0.0	XGB
ECFP_185	0.0	XGB
ECFP_186	0.0	XGB
ECFP_190	0.0	XGB
ECFP_196	0.0	XGB
ECFP_198	0.0	XGB
ECFP_248	0.0	XGB
ECFP_199	0.0	XGB
ECFP_201	0.0	XGB
ECFP_206	0.0	XGB
ECFP_209	0.0	XGB
ECFP_293	0.0	XGB
ECFP_211	0.0	XGB
ECFP_241	0.0	XGB
ECFP_240	0.0	XGB
ECFP_213	0.0	XGB
ECFP_238	0.0	XGB
ECFP_215	0.0	XGB
ECFP_236	0.0	XGB
ECFP_235	0.0	XGB
ECFP_234	0.0	XGB
ECFP_217	0.0	XGB
ECFP_232	0.0	XGB
ECFP_218	0.0	XGB
ECFP_230	0.0	XGB
ECFP_229	0.0	XGB
ECFP_177	0.0	XGB
ECFP_260	0.0	XGB
ECFP_261	0.0	XGB
ECFP_176	0.0	XGB
ECFP_132	0.0	XGB
ECFP_291	0.0	XGB
ECFP_290	0.0	XGB
ECFP_137	0.0	XGB
ECFP_142	0.0	XGB
ECFP_287	0.0	XGB
ECFP_286	0.0	XGB
ECFP_143	0.0	XGB
ECFP_146	0.0	XGB
ECFP_148	0.0	XGB
ECFP_153	0.0	XGB
ECFP_155	0.0	XGB
ECFP_156	0.0	XGB
ECFP_279	0.0	XGB
ECFP_278	0.0	XGB
ECFP_276	0.0	XGB
ECFP_157	0.0	XGB
ECFP_159	0.0	XGB
ECFP_273	0.0	XGB
ECFP_160	0.0	XGB
